Stage_8027_Name,aVnu,g关卡_Stage_A.csv,114,Stage,Name,,疯人之口,Mouth of the Mad
AvgDialog_19055_Content_5,agKZ,avg章4_AvgDialog_C_M.csv,682,AvgDialog,Content,拉蒙娜,"因为你已经想起来了对吧？
你已经是“你”，而不是“那个怪物”了！","Because you've already remembered, right?\nYou are already ""you"", not ""that monster""!"
AvgDialog_19055_Content_6,agLa,avg章4_AvgDialog_C_M.csv,683,AvgDialog,Content,拉蒙娜,你能<Yellow:感觉到疼痛>的，对吧？,"You can <Yellow:already feel pain>, right?"
AvgDialog_19055_Content_7,agLb,avg章4_AvgDialog_C_M.csv,684,AvgDialog,Content,,“啪”地一声，寡妇甩了莉莉一个巴掌。,"With a loud ""smack,"" the widow slapped Lily."
AvgDialog_19055_Content_8,agLc,avg章4_AvgDialog_C_M.csv,685,AvgDialog,Content,,莉莉捂着脸退后两步，缩在了%player%的身后。,"Lily covered her face, retreated two steps, and hid behind %player%."
AvgDialog_19055_Content_9,agLd,avg章4_AvgDialog_C_M.csv,686,AvgDialog,Content,莉莉,……,...
AvgDialog_19055_Content_10,agKA,avg章4_AvgDialog_C_M.csv,687,AvgDialog,Content,拉蒙娜,为什么不告诉母亲你已经恢复了痛觉呢？,Why not tell your mother that you've regained the ability to feel pain?
AvgDialog_19055_Content_11,agKB,avg章4_AvgDialog_C_M.csv,688,AvgDialog,Content,拉蒙娜,你明明已经感到疼了，为什么一次都不肯说出来呢？,Why won't you say it even though you're clearly in pain?
AvgDialog_19055_Content_12,agKC,avg章4_AvgDialog_C_M.csv,689,AvgDialog,Content,莉莉,<Shake:母亲说…好孩子……不怕疼……>,<Shake:Mother said... Good children... don't fear pain...>
AvgDialog_19055_Content_13,agKD,avg章4_AvgDialog_C_M.csv,690,AvgDialog,Content,莉莉,<Shake:但是……妈妈……疼……莉莉……好疼……>,<Shake:But... Mom... it hurts... Lily... it really hurts...>
AvgDialog_19055_Content_14,agKE,avg章4_AvgDialog_C_M.csv,691,AvgDialog,Content,,莉莉的脸上，落下两行混合着融蚀黏液的黑色眼泪。,Two streams of black tears mixed with Dissolution slime fall from Lily's face.
AvgDialog_19055_Content_15,agKF,avg章4_AvgDialog_C_M.csv,692,AvgDialog,Content,弗朗西斯疯狂版,莉莉……你……,Lily... you...
AvgDialog_19055_Content_16,agKG,avg章4_AvgDialog_C_M.csv,693,AvgDialog,Content,莉莉,<Shake:妈妈……疼……>,<Shake:Mom... it hurts...>
AvgDialog_19055_Content_17,agKH,avg章4_AvgDialog_C_M.csv,694,AvgDialog,Content,弗朗西斯疯狂版,不……就算你有了人类的痛觉，你也只是怪物……,"No... even if you can feel human pain, you're still nothing but a monster..."
AvgDialog_19055_Content_18,agKI,avg章4_AvgDialog_C_M.csv,695,AvgDialog,Content,弗朗西斯疯狂版,"<Small:你不是我的女儿……>
<Small:我真正的女儿，已经哪里都不存在了……>","<Small:You are not my daughter...>\n<Small:My real daughter is gone, nowhere to be found...>"
AvgDialog_19055_Content_19,agKJ,avg章4_AvgDialog_C_M.csv,696,AvgDialog,Content,,"弗朗西斯绝望地后退，碰倒了手术台。
实验的刀具落在床头的娃娃身上，落在地面的兔子毛毯上。","Francis retreated in despair, knocking over the operating table.\nThe surgical scalpel fell on the doll by the bedside, then onto the bunny blanket on the floor."
AvgDialog_19055_Content_20,agKL,avg章4_AvgDialog_C_M.csv,697,AvgDialog,Content,,<Italic:叮铃铃……叮铃铃……>,<Italic:Ring ring... Ring ring...>
AvgDialog_19055_Content_21,agKM,avg章4_AvgDialog_C_M.csv,698,AvgDialog,Content,,在那片散乱的手术刀中央，电话铃声突兀地响起，撕裂了卧室内本就紧绷的空气。没有人接起电话，男人的声音却透过话筒传了出来。,"Amid the scattered scalpels, the sudden ringing of the phone cut through the already tense atmosphere in the bedroom. No one picked up, but a man's voice came through the receiver."
AvgDialog_19055_Content_22,agKN,avg章4_AvgDialog_C_M.csv,699,AvgDialog,Content,赫伯特,各位好啊。,"Hello, everyone."
AvgDialog_19055_Content_23,agKO,avg章4_AvgDialog_C_M.csv,700,AvgDialog,Content,玩家,赫伯特！朵尔呢？！,Herbert! Where is Doll?!
AvgDialog_19055_Content_24,agKP,avg章4_AvgDialog_C_M.csv,701,AvgDialog,Content,赫伯特,她吗？当然在我面前炸成灰了。,"Her? Of course, she was blown to ashes right in front of me."
AvgDialog_19055_Content_25,agKQ,avg章4_AvgDialog_C_M.csv,702,AvgDialog,Content,赫伯特,这就是你们弥萨格的团结一致——关键时刻把队友抛下，“壮烈牺牲”。,"This is your Mythag unity—abandoning teammates at critical moments, ""a heroic sacrifice."""
AvgDialog_19055_Content_26,agKR,avg章4_AvgDialog_C_M.csv,703,AvgDialog,Content,赫伯特,言归正传，我观察到“<Yellow:那个大家伙>”越来越近了，想来你们已经很接近真相了。,"Let's get to the point. I've noticed that ""<Yellow:that big guy>"" is getting closer. It seems you're very close to the truth."
AvgDialog_19055_Content_27,agKS,avg章4_AvgDialog_C_M.csv,704,AvgDialog,Content,赫伯特,作为对各位努力探索的回馈，我就慷慨地赠送你们一份究极的答案吧。,"As a reward for your dedicated exploration, I will generously grant you the ultimate answer."
AvgDialog_19055_Content_28,agKT,avg章4_AvgDialog_C_M.csv,705,AvgDialog,Content,,"“笃笃笃”，传来了不疾不徐的敲门声。
只从这声音中，你们也能感觉到来客的漫不经心。","""Knock, knock, knock,"" came a leisurely knocking sound.\nFrom this sound alone, you can sense the visitor's nonchalance."
AvgDialog_19055_Content_29,agKU,avg章4_AvgDialog_C_M.csv,706,AvgDialog,Content,,没有人应门，门还是自主打开了。,"No one answered the door, yet it opened by itself."
AvgDialog_19055_Content_30,agKW,avg章4_AvgDialog_C_M.csv,707,AvgDialog,Content,,站在那里的，是永远笑意盈盈、仪态优雅的紫色女士。,"Standing there is the ever-smiling, graceful Lady in Purple."
AvgDialog_19055_Content_31,agKX,avg章4_AvgDialog_C_M.csv,708,AvgDialog,Content,达芙黛尔,怎么了，各位都不欢迎我吗？,What's wrong? Am I not welcome?
AvgDialog_19066_Content_1,agOU,avg章4_AvgDialog_C_M.csv,709,AvgDialog,Content,,她,Her
AvgDialog_19066_Content_2,agPf,avg章4_AvgDialog_C_M.csv,710,AvgDialog,Content,,一时间，所有人都看向了达芙黛尔。,"For a moment, everyone looked at Daffodil."
AvgDialog_19066_Content_3,agPq,avg章4_AvgDialog_C_M.csv,711,AvgDialog,Content,,众目睽睽之下，达芙黛尔旁若无人地穿过大半个房间，将一枚怀表放在了弗朗西斯的手上。,"In full view of everyone, Daffodil casually crossed the room and placed a pocket watch in Francis's hand."
AvgDialog_19066_Content_4,agPB,avg章4_AvgDialog_C_M.csv,712,AvgDialog,Content,达芙黛尔,赫伯特叮嘱说，一定要物归原主。,Herbert reminded me that it must be returned to its owner.
AvgDialog_19066_Content_5,agPM,avg章4_AvgDialog_C_M.csv,713,AvgDialog,Content,,意味深长地说完，她挂着轻浮暧昧的笑容向你们打起了招呼。,"After saying this meaningfully, she greeted you all with a frivolous and ambiguous smile."
AvgDialog_19066_Content_6,agPS,avg章4_AvgDialog_C_M.csv,714,AvgDialog,Content,达芙黛尔,若是有购置需求，不管是单片镜还是赫伯特的资料，都欢迎通过德克斯特勋爵联系我哦？,"If you have any purchasing needs, whether it's a monocle or Herbert's documents, feel free to contact me through Lord Dexter, okay?"
AvgDialog_19066_Content_7,agPT,avg章4_AvgDialog_C_M.csv,715,AvgDialog,Content,,拉蒙娜咬了咬牙，似乎想要说些什么，最终还是让开了一条道路。,"Ramona bit her lip, seemingly wanting to say something, but ultimately made way."
AvgDialog_19066_Content_8,agPU,avg章4_AvgDialog_C_M.csv,716,AvgDialog,Content,拉蒙娜,<Small:静观其变。>,<Small:Let's wait and see.>
AvgDialog_19066_Content_9,agPV,avg章4_AvgDialog_C_M.csv,717,AvgDialog,Content,玩家,<Small:嗯。>,<Small:Mmm.>
AvgDialog_19066_Content_10,agOV,avg章4_AvgDialog_C_M.csv,718,AvgDialog,Content,,——就在此时。,—At this very moment.
AvgDialog_19066_Content_11,agOW,avg章4_AvgDialog_C_M.csv,719,AvgDialog,Content,,弗朗西斯发出了一声，你几乎难以想象是人类发出的尖叫。,Francis let out a scream that was almost unimaginable for a human.
AvgDialog_19066_Content_12,agOX,avg章4_AvgDialog_C_M.csv,720,AvgDialog,Content,,她像是看到了什么世间至为恐怖之物一样，一把将怀表甩开，倒退两步，膝盖颤抖着仰摔在地上。,"She seemed to have seen something utterly terrifying, throwing the pocket watch away, stumbling back two steps, and collapsing to the ground with trembling knees."
AvgDialog_19066_Content_13,agOY,avg章4_AvgDialog_C_M.csv,721,AvgDialog,Content,,她目眦欲裂，瞳孔急剧收缩，两手胡乱地搅动着地面上的手术刀，锋利的刀锋划伤她的皮肤，一滴一滴渗出血珠。,"Her eyes bulged, her pupils contracting sharply, her hands scrambling over the scalpels on the ground. The sharp blades cut into her skin, beads of blood oozing out."
AvgDialog_19066_Content_14,agOZ,avg章4_AvgDialog_C_M.csv,722,AvgDialog,Content,,而弗朗西斯像是没有感觉到一样，急剧地蹬着腿，口中发出胡乱的絮语。,"Meanwhile, Francis was oblivious to the pain, her legs thrashing wildly as she muttered incoherently."
AvgDialog_19066_Content_15,agPa,avg章4_AvgDialog_C_M.csv,723,AvgDialog,Content,弗朗西斯疯狂版,<BigShake:不可能，不可能，这绝不可能，我不相信！>,"<BigShake:Impossible, impossible! This is absolutely impossible! I refuse to believe it!>"
AvgDialog_19066_Content_16,agPb,avg章4_AvgDialog_C_M.csv,724,AvgDialog,Content,,"拉蒙娜上前，拾起了那枚怀表。
她按开金属扣，然后沉默地递到你手上。",Ramona stepped forward and picked up the pocket watch.\nShe opened the metal clasp and silently handed it to you.
AvgDialog_19066_Content_17,agPc,avg章4_AvgDialog_C_M.csv,725,AvgDialog,Content,,那是一枚表面已经被腐蚀得斑驳凌乱的怀表，表内侧却非常干净，像是整枚怀表以扣合的方式在某种液体中浸泡过。,"It was a pocket watch with a corroded, mottled surface. However, the inside was untouched—it seemed as if the watch had been soaked in some liquid while closed."
AvgDialog_19066_Content_18,agPd,avg章4_AvgDialog_C_M.csv,726,AvgDialog,Content,,怀表内侧贴着的相片，是弗朗西斯抱着一个女孩，女孩的面容与你们所知的那个莉莉一模一样，分毫无差。,"The photo inside the pocket watch shows Francis holding a girl whose appearance is identical to the Lily you know, without any difference at all."
AvgDialog_19066_Content_19,agPe,avg章4_AvgDialog_C_M.csv,727,AvgDialog,Content,拉蒙娜,我早就怀疑过这种可能性……,I had long suspected this possibility...
AvgDialog_19066_Content_20,agPg,avg章4_AvgDialog_C_M.csv,728,AvgDialog,Content,拉蒙娜,弗朗西斯的日记里说，莉莉是她在<Blue:艾尔沃斯祭坛>意外唤醒的。,Francis's diary says Lily was accidentally Awakened at the <Blue:Elworth Altar>.
AvgDialog_19066_Content_21,agPh,avg章4_AvgDialog_C_M.csv,729,AvgDialog,Content,拉蒙娜,唤醒体的“塑造”需要来自这个世界的凭依，其中最有效的就是<Yellow:人类的生理组织>。,"Awakener ""Shaping"" requires a medium from this world, with the most effective being <Yellow:a human's biological material>."
AvgDialog_19066_Content_22,agPi,avg章4_AvgDialog_C_M.csv,730,AvgDialog,Content,拉蒙娜,而那本日记中，弗朗西斯亲笔写着，她把莉莉的胎毛放在了贴身的怀表里，一直带到了艾尔沃斯。,"In that diary, Francis personally wrote that she placed Lily's baby hair in her locket and carried it with her all the way to Elworth."
AvgDialog_19066_Content_23,agPj,avg章4_AvgDialog_C_M.csv,731,AvgDialog,Content,拉蒙娜,<Yellow:莉莉……就是弗朗西斯的女儿>。,<Yellow:Lily... is Francis's daughter.>
AvgDialog_19066_Content_24,agPk,avg章4_AvgDialog_C_M.csv,732,AvgDialog,Content,拉蒙娜,"弗朗西斯，回答我……
现在，你还觉得她是怪物吗？","Francis, answer me...\nNow, do you still think she's a monster?"
AvgDialog_19066_Content_25,agPl,avg章4_AvgDialog_C_M.csv,733,AvgDialog,Content,,拉蒙娜的声音很轻很轻，可这房间里实在太过安静，静得连一根针落地的声音都听得清。,"Ramona's voice was very soft, but the room was so quiet that you could hear a pin drop."
AvgDialog_19066_Content_26,agPm,avg章4_AvgDialog_C_M.csv,734,AvgDialog,Content,,弗朗西斯不可置信地摇着头，在地面上不断后退，撞到了房间中央的手术床，发出“哐”的一声巨响。,"Francis shook her head in disbelief, backing away on the floor until she hit the operating table in the center of the room with a loud ""clang."""
AvgDialog_19066_Content_27,agPn,avg章4_AvgDialog_C_M.csv,735,AvgDialog,Content,,莉莉光着脚，朝着弗朗西斯走去。,Lily walked barefoot toward Francis.
AvgDialog_19066_Content_28,agPo,avg章4_AvgDialog_C_M.csv,736,AvgDialog,Content,莉莉,你终于记起来了吗……妈妈……,Have you finally remembered... Mom...
AvgDialog_19066_Content_29,agPp,avg章4_AvgDialog_C_M.csv,737,AvgDialog,Content,弗朗西斯,不要……你……不要过来……,Don't... you... don't come any closer...
AvgDialog_19066_Content_30,agPr,avg章4_AvgDialog_C_M.csv,738,AvgDialog,Content,,弗朗西斯喉咙嘶哑，语调中满是恐惧和战栗，发出阻止的哀鸣。,"Francis's throat was hoarse, her tone trembling with fear, as she let out a pleading wail to stop."
AvgDialog_19066_Content_31,agPs,avg章4_AvgDialog_C_M.csv,739,AvgDialog,Content,,地面上的玻璃残渣划开柔嫩的赤脚，又顷刻间愈合。莉莉像是没听见般，一步步逼近弗朗西斯——,"Shards of glass on the ground cut into her tender bare feet but healed instantly. Lily seemed oblivious, stepping closer to Francis—"
AvgDialog_19066_Content_32,agPt,avg章4_AvgDialog_C_M.csv,740,AvgDialog,Content,,"她拉起女人不断渗出鲜血的手掌，轻轻地凑上自己的脸颊。
接着，露出一个平生仅见的幸福微笑。","She lifted the woman's blood-soaked hand to her cheek and gently pressed it against her face.\nThen, she revealed a rare, blissful smile."
AvgDialog_19066_Content_33,agPu,avg章4_AvgDialog_C_M.csv,741,AvgDialog,Content,莉莉,妈妈，没关系，我不痛的，妈妈。,"Mom, it's alright, it doesn't hurt, Mom."
AvgDialog_19066_Content_34,agPv,avg章4_AvgDialog_C_M.csv,742,AvgDialog,Content,莉莉,妈妈，你还记得吗？你约好了要带莉莉去坐新运行的地铁……,"Mom, do you remember? You promised to take Lily on the newly-built subway..."
AvgDialog_19066_Content_35,agPw,avg章4_AvgDialog_C_M.csv,743,AvgDialog,Content,莉莉,但是地铁还没有开通，莉莉就生病了。,"But the subway hadn't opened yet, and Lily fell ill."
AvgDialog_19066_Content_36,agPx,avg章4_AvgDialog_C_M.csv,744,AvgDialog,Content,莉莉,虽然妈妈没有陪在莉莉身边，但莉莉体验过乘坐地铁的感受了哦。,"Although Mom wasn't with her, Lily has already experienced the feeling of riding the subway."
AvgDialog_19066_Content_37,agPy,avg章4_AvgDialog_C_M.csv,745,AvgDialog,Content,莉莉,巨大的铁块，在黑黑的通道里行驶……就像在地下飞行一样。,A massive iron block moving through a dark passage... as if flying underground.
AvgDialog_19066_Content_38,agPz,avg章4_AvgDialog_C_M.csv,746,AvgDialog,Content,莉莉,回到地上的时候，已经到了离出发点很远很远的地方。,"When we returned to the surface, we were already very, very far from the starting point."
AvgDialog_19066_Content_39,agPA,avg章4_AvgDialog_C_M.csv,747,AvgDialog,Content,莉莉,"我们…还可以一起体验更多这样的事情。
莉莉想和妈妈一起，体验更多更多……",We... can still experience more things like this together.\nLily wants to experience so much more with her mom...
AvgDialog_19066_Content_40,agPC,avg章4_AvgDialog_C_M.csv,748,AvgDialog,Content,莉莉,所以，妈妈还像以前那样，摸摸莉莉的脸，好吗？,"So, Mom, can you still touch Lily's face like you used to?"
